?????????????,AA ??:??,?????????????????,???????(??100%),?????,??????,6/10,??,-,??,1714.66,152.7,231.51%,???-???,???
????????????,AA+ ??:??,??????????,??????????(??100%),?????,??????,6/10,??,"???????????????????,???????????,????????;18???????(???)??????176?,???????????????????????????????????,????????????????????,?????????????,??????;??????????,2019?3???83.55%,????????????,???????",??,676.11,39.1,449.89%,???-???-???,???
?????????????????,AA ??:??,???????????????,???????????????(??99.95%),?????,??????,6/10,??,"??????????,????,??????,??????????????,??????????????????????????????(????2?),????????????????????,??19?3??????????????129.7?,?????????10886?,??????????;19?3??,?????641?,???52%,????????????,???????????????,????????,????????",??,1587.33,117.02,309.82%,???-???,???
????????????(??)????,AA ??:??,???????????????,??????????????????????(??51.55%),?????,??????,6/10,??,-,??,308.55,106.69,157.58%,????????-????,???
?????????????,AA ??:??,???????????????,?????????(??58.97%),?????,??????,6/10,??,-,??,1060,60.32,51.06%,???-???-???,???
???????????,AA+ ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"???????????????????????,??????????????????????,2018?GDP???????,14??????2??2018????????????560.98??(???????494.62?),2018??,???????3???(???????????)??????1267??????????????
?????????????,??????????????????????????????????????????????????????????????????????????????????????,??2018??,????????????????,??????????,??????????,18??????60%,???????????,?????????????????????,????????",??,3084,193.78,731.27%,???????-???,???
???????????????????,AA+ ??:??,??????????,???????????????????(??100%),?????,??????,6/10,??,"???????(?????????)????????????,???????????,????????????,?????????;?????????,??????????,?????????;????????????,???????,?????????,?????;??????????(83.5%),???????",??,13.21,85.83,284.66%,???-???-????,???
???????????,AA ??:??,??????????????,???????(??100%),?????,??????,6/10,??,-,??,2687.22,129.3,66.31%,???-???,???
????????????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,916.52,82.65,624.02%,???-???-???,???
??????????????,AA+ ??:??,??????????,???????????????(??100%),?????,??????,6/10,??,"??????????,????????,??????,?????2?????????2???????2015?????????,??????????????????,??????????2018??????????????????????,2018??????????41.7??,????????????,????????,2017????????208.49??
2017???????????79.25?,????(???????)????714.81?,???????????
??2018?6??????,?????????????,???????????????????,?????????????(???????????)????????????,????????;????????,??????????",??,360.09,50.7,1942.22%,???-???-???,???
??????????????,AA ??:??,???????????????,??????????????(??100%),?????,??????,6/10,??,"??????????????,?????????????????????,?????????????????????????????(?????)????????????????????????????????????????,????????????????????????2018??????????,????????2303.82??,??9.0%;??????????124.54??,??12.62%;???????196.64??,????143.34%?2018??????????14.27??,??38.95%;???????19.04%,??1.91?????2018?,??????147.25??,?????????58.60%;??????????????????49.41%?19.23%,???????????,?????????,????????2018???????69.09??,???????51.09??;??????48.74??,?????70.55%,????,???????????2018??,??????????18.53??,????37.87%,?????????3.95??;?????????3.3??;????????????,????13.37???????5.77??,???????????????,?????????????,?????,????????????,???????,?????????,????????,???????????",??,2303.82,124.54,592.11%,???-???,???
?????????????????,AA ??:??,???????????????,???????????????????????(??93.88%),?????,??????,6/10,??,"?????????????(???)???????,????????????,??????,???????????????????????,?????????,??19?3???????????20??,????18???????1.8?,18?????168?,???65%,??????????????,??????????,???????,???????,???????,??AA,?????",??,1800.8,198.64,122.4%,???-???-???-?????,???
??????????????,AA+ ??:??,????????????,???????????????(??51%),?????,??????,6/10,??,-,??,883.31,86.69,109.51%,???-???-???,???
??????????????,AA ??:??,??????????????,??????????????????(??90.78%),?????,??????,6/10,??,-,??,2900.41,243.93,57.64%,???-???,???
????(??)??????,AA ??:??,??????????????,??????????????(??66.67%),?????,??????,6/10,??,"????????????????????,????????????????????????????????2018??????GDP1690.17??,????8.3%;???????19.3:35.7:45.0;????????101.02??,????10.05%,??????63.14??,??????????62.50%;???????159.89???2018?????????16.43??,????56.27%,??????15.21??,????221.86%,??????????????????85.30??,??????96.93%,????????????,????????????34.55??,??23.42??????????,?????????????????,?????????????,?????????;??32.85??,????????,???????????15.63??,???48.78%???????24.68??,??????69.85%,????35.50??,???????74.27%,????,??????,?????????????????????,??????????,???10.10??,??????????10.84???????,??????????,???????,??????????????,????????,??????????,????????",??,1690,101,108.69%,???-???,???
?????????????,AA ??:??,??????????????,??????????(??100%),?????,??????,6/10,??,"??????????????????,???????,?????????,??????????,???????????,????????????????????;???????????????????????,?????,???????,???????(78%)",??,471.28,37.25,994.88%,???-???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
???????????????,AA+ ??:??,???????????????,????????????(??93.28%),?????,??????,6/10,??,"????????????????????,???????????????????????????,??2018??,???????????????,??????????????????????????????????????????,???????,???????????????????",??,2212.8,222.83,374.78%,???-???,???
???????????????,AA+ ??:??,???????????,??????????(??100%),?????,??????,6/10,??,-,??,1124,160.6,316.81%,???-???-???,???
????????????????,AA ??:??,?????????????????,?????????????????????(??100%),?????,??????,6/10,??,"???????????,14????????????;???????????????????,??????????,??????????????????????????????????????????????????,?????????????,?????????????????,????????,????????,???????,18?9????????65%;??????????(????27%)??,????;????????90%?",-,789.09,63.09,679.92%,???-???-???,???
??????????????,AA+ ??:??,??????????????,???????????(??99.24%),?????,??????,6/10,??,-,??,835.92,26.71,270.67%,???-???-???-???????????,????????
??????????????,AA ??:??,??????????,??????????????????(??100%),?????,??????,6/10,??,"?????????,??????????;???18?GDP?900?,18?6??????????470?,?????????;??????????,???????,?????????,??????????????,??????;?????????(18?9??68%),??????,??????????,???????",??,0,38.35,292.21%,???-???-???-?????????,????????
,,,,,,,,,,,,,,
??????????????????,AA ??:??,??????????????,??????????(??100%),?????,??????,6/10,??,-,??,699.93,55.13,563.31%,???-???-???,???
,,,,,,,,,,,,,,
??????????????,AA ??:??,??????????????,?????????????????????(??100%),?????,??????,6/10,??,"????????????????????????,??????????4???????????????,??????,???387.84 ??????????????,?????,???????,?????????,????,?????????72??????32??,?????????????,?????????????????????????????????????????????????,??????????:?????????;??????????;??????????????;???????????2018???????????61.31??,???????0.48%,?????????BT??,??????????????????,??????????,?????????????????????????,????????????????????????,???????2018????8%,??????????,??2018????????388.15??,????458.93??,??-15.42%;??????????????126.78?,?????????,??????93.6?,????24.6?,???????????????;??????28.83??,????6.33??,???????????????????,???????????????",??,749.18,57.75,672.12%,???-???,???
?????????????,AA ??:??,??????????????,???????????????(??100%),?????,??????,6/10,??,-,??,2951.8,146.1,135.2%,??????-???,???
?????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,1394.7,130,57.14%,???-???,???
???????????????,AA ??:??,??????????????,??????????(??62.26%),?????,??????,6/10,??,-,-,2152.47,79.34,19.78%,???-???,???
?????????????,AA+ ??:??,????????????,???????????????(??100%),?????,??????,6/10,??,"????2018?GDP?6300?,??????384.4?,???????201.3?,18??????????1938.6?,?????????????653?????????4???????,1??????,???????????????????????,????????????,????????????????
???????3?AA+????(?2?????????,??????????),????????????,????????????????????????;????????????????,??????,????????????,?????,??????;??????????????????????????????????,?????;19?3????????25.32%,??????;18??????????????????",??,6300.05,384.4,160.08%,????-????,???
?????????????,AA ??:??,???????????,???????????????(??100%),?????,??????,6/10,??,-,??,677.03,56.72,53.05%,???-???-???,???
??????????????,AA ??:??,??????????,????????????????(??91.89%),?????,??????,6/10,??,-,??,645.33,66.18,443.63%,???-???-???,???
?????????????????????,AA+ ??:??,?????????????????,??????????????(??100%),?????,??????,6/10,??,"???????????????,??????????????????????,????????????,???GDP??????????????????????????????????,???????????,????????,????;????????????????",??,681.47,57.01,149.49%,???-???,???
???????????,AA ??:??,????????????,????????????????(??100%),?????,??????,6/10,??,"???????????????????????,???11?????????,?????????,???????,???????????,?????????????;????????????????????,???????????????;???????????????????????,????,????????,????;??????54.6%,???????????,??????",??,1912.9,130.19,158.19%,???-???,???
????????????????,AA ??:??,???????????????,??????????????????(??100%),???????,??????,6/10,??,"?????????????,??????????????????????,?????????????“????”?“??????”????,???????????????,??????????????????;??19?3??,?????PPP??????17?,??PPP??????15?;19?3??,?????41.3%,??????,??????,??????,?????",??,18597.5,2120,275.38%,???-???,???
???????????????,AA ??:??,?????????????????,?????????????(??100%),?????,??????,6/10,??,-,??,390,48.37,126.99%,???-???-???,???
???????????????,AA ??:??,????????????,????????????(??100%),?????,??????,6/10,??,-,??,538.12,90.5,24.36%,???-???-????,????????
?????????????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,"????????????,12??????????,17?????????,18?????????178.5?????????,?????????????,???????????????????????????,????????????,????????,??????????????,???????????19?3?????192?,???37%,?????????,????????????,????????,???????",??,6755.23,526.21,439.28%,???-???,???
,,,,,,,,,,,,,,
?????????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,1847.89,105.8,345.73%,???-???,???
?????????????,AA ??:??,?????????????????,??????????????????(??95.13%),?????,??????,6/10,??,"??????????,??????,2017???????58.33?,???????17.50?,?????????119.61?,18?9??????????103.3??
?????????????????,?????????????????,???????,??????????????????????,18?9?????63%,?????????????????,?????????",??,1005.3,57.93,172.53%,???-???,???
??????????????,AA- ??:??,??????????,?????????????(??99.86%),?????,??????,6/10,??,-,??,672,50.92,365.41%,???-???-???,???
???????????????,AA+ ??:??,???????????????,?????????????(??100%),?????,??????,6/10,??,-,??,1050,82.99,137.59%,????????-?????????,???
?????????????????,AA ??:??,???????????????,?????????????(??100%),?????,??????,6/10,??,"?????????????????,????????????????????????????,????????????????????????????????,????????????2018??????????,????????3411.01??,???????,?????8.3%;??????143.89??,????5.4%;???????285.5???2018?????????9.59??;?????15.73%,?????2.54?????2018??????105.75??,????1.73%,??????????45.40%;????43.30%;??????15.96%,????????2018??,?????76.96??,?????72.77%,??????65.52??,?????85.14%,????????,???????????????????????,?????,???????????????,?????????,???????,??????,????????,??????,??????????????????",??,3411.01,143.9,537.18%,???-???,???
?????????????,AA ??:??,??????????????,?????????????(??100%),?????,??????,6/10,??,-,??,1225.25,87.37,773.16%,???-???-???,???
?????????????,AA ??:??,????????????,??????????????????(??93.46%),?????,??????,6/10,??,"????????????,???????????????2017????????????73.58?,??????301.75?,???????39.61?,????????262.43?,????(???)????195.22?,??????????????????????????????,??????????????????
???????????,????????????????????????,???????????,????????????,???????,????????????",??,1767.71,90.91,258.24%,???-???,???
???????,AA ??:??,?????????????????,??????????????(??100%),???????,??????,6/10,??,"????????,??????,??????,????????????,???????????,?????????????????????,???????????????,?????,???????(19?3??43%),????????,????????,18?????450???,????93?????,??????????,??????,????,?????",??,820,80.63,175.38%,???-???,???
???????????????,AA ??:??,??????????????,??????????????(??100%),?????,??????,6/10,??,-,??,-,-,-,???-???-????????????,???????
??????????????,AA+ ??:??,??????????,??????????????????(??100%),?????,??????,6/10,??,"????????,??????????????????????????????????????????A???????????????????,?????????????,??????8%-11%?????????????????????,??2018?3??,????????????????????,????????,?????,????????????????????,???????????????????????,????????????????????????,?????,??????????????????,??????????????????,?????,???????????????????",??,0,358.95,236.49%,???????-???,???
????????????????,AA ??:??,??????????????,??????????????(??100%),????????,??????,6/10,??,"????????????????,???????????????????????,???????????????????2018?,?????????,????????2161.4??,????7.8%;?????????214.8??,??????126.3??,???????101.29???2018???????????11.93??,????2.00%,????????????????????????72.52%?27.05%,????????25.89%?2018????????????????,??????23.11??,?????????????,????????????2018????????????????????56.78%,26.82%,??????????????????????,????????;?????????????????,??????;??43.35???????,???????16.00%,????????2018?????????86.93??,?????58.83%,????????20.87??;2019?8?,16??01????,??????54.53%,EBITDA???????0.43,???????2018?????????????32.33??,???????26.24%,?????????,??????????????2019?6?20?,???????????,?????????????,??????4.67???????,?????????,??????,???????????,?????????????????,?????????????,????????,?????????????,?????????,????????????,?????????????,?????????????????",??,2161.4,126.26,737.93%,???-???,???
,,,,,,,,,,,,,,
??????????????????,AA ??:??,??????????????,????????????????(??48.7%),?????,??????,6/10,??,"??????????,????,?????????19?,????GDP?19??????????????????????????(???????)??????????????????????,????????????????,????????????????????????;??????,????????????????,??????????;19?Q1?????68.12%,???????,????????,?????????",??,1471.05,172.61,749.48%,???-???-????,???????
??????????,AA ??:??,????????????,??????(??100%),?????,??????,6/10,??,-,??,2393.22,154.1,17.24%,???-???,???
??????????????,AA+ ??:??,???????????????,???????????????(??100%),??,??????,6/10,??,"???????????????????,2017???????????(70.10%)???(4.37%)?????(1.87%)???????????????????,????????????????????????????????????????,???????????????????,?????????,???????",??,20352.51,1681.48,261.74%,???????,??
???????????,AA ??:??,?????????????????,??????????????????(??97.9%),?????,??????,6/10,??,"?????????????????????????????????????,???????????????????????????????????????????,???????2018??????GDP 836.03??,????9.10%,??????????41.82??,????0.5%,??????????2.9:50.9:46.2???3.1:49.3:47.6,??????????14.1%?????????????,2018??????GDP 8467.98??,????8.90%,??????????474.16??,????7.2%?2018?????????7.91??,????12.35%,???????????????,?????15.81%,????,?????????2??,?????0.79??,?????????????2018??,?????210.79??,????10.17%,?????????????????31.53%?56.49%,????9.56??,????,????,??????????????????27.63??,??17??????????48.75??,?????????????????78.56??,????30.17%,??????37.27%,??????????????????45.35??,13.52?????????????20.97??,?????15.86%,????????????????,??????????,????????,??????????,???????,?????????????????????????????",??,836.03,41.82,103.97%,???-???-???,???
???????????????,AA ??:??,??????????????,????????????????(??100%),?????,??????,6/10,??,-,??,4064.18,237.23,376.56%,???-???,???
?????????(??)????,AA ??:??,??????????????,???????????????(??80%),?????,??????,6/10,??,-,??,690,81.9,281.86%,???-???-???,???
?????????????,AA ??:??,??????????????,???????????????(??50%),?????,??????,6/10,??,-,??,0,13.4,54.29%,???-???-?????,????????
???????????????,AA ??:??,??????????,??????????(??100%),????????,??????,6/10,??,"??????????????????,?????????????????????,??????????????,????????????,??????????????????????18?6??,???????????,???????,?????????????18?9???????35%,???????18?6??????5.71%,???",??,0,48.89,36.79%,???-???-?????,????????
?????????????????,AA+ ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"??????????????,???????,?????,??????,??????????????????3?????(??????????????),?????????????????????????????????,18????????63?,???????
???????????????????????????????,????,??????????,???????????,???????????(2019?6???????41%),?????,?????????",??,580.8,53.34,117.95%,???-???-???,???
??????????????,AA ??:??,???????????????,????????????(??71.86%),?????,??????,6/10,??,"???????????????,??3????????????????,????????,????????????????????????;??????????,18?????????275?,???112.3?;???????,18????3974?,????61.58?;?????????,????????18???????478?,???62.36%,????????????,?????????,??????,??????;????????????????????????????,????????",??,1277.2,112,708%,???-???,???
????????????????,AA ??:??,??????????????,???????(??100%),???????????,??????,6/10,??,-,??,243.19,19.5,241.4%,???-???-???,???
??????????(??)????,AA ??:??,????????????,??????(??100%),?????,??????,6/10,??,"????????????????,?GDP??????,2017?GDP 1507.79?,??????99.22?,???????91.92?,??????159?,????????????????????????????????,???????,????????,??????????????????????????2017????????????287.28?,18?6??4?????(??????)??????377.58??
??????????(??3?????????),???????????????????,???????????????????????;????????????????,??????????,?????????(18?9?????67%)????????,???????????????",??,1615.1,109.9,183.12%,???-???,???
?????????????,AA ??:??,??????????????,?????????????????(??100%),?????,??????,6/10,??,-,??,580.8,53.34,117.95%,???-???-???,???
?????????????????,AA+ ??:??,????????????,???????(??100%),?????,??????,6/10,??,"???2018?GDP????13??????11?,?????(??????/??????)??3?,??????????,?????????????,???????????,??????????????????
???????????(?????),??????????????,????????,?????????????(18?9??????338?),??????????18?3??,????93?,????20%,?????????",??,3601.25,247.3,836.65%,???-???,???
?????????????????,AA ??:??,????????????,??????????????(??100%),?????,??????,6/10,??,-,??,480.2,56.27,147.07%,???-???-???????????,????????
??????????????,AA ??:??,??????????????,???????????(??100%),?????,??????,6/10,??,-,??,791.83,35.05,248.27%,???-???-???,???
??????????,AA ??:??,???????????????,?????????????????(??100%),?????,??????,6/10,??,"???????1991???????????,2018????????????643.68??,????9.6%,??????????11.75?????????????????????????????????????,??????
?????????????????????????????????,???????????????????????????????,??????????,??????????????????,???????????,?????????????????????????(2019?3????58.54%),??????,???????,???????",??,0,11.75,241.3%,???-???-????????????,????????
,,,,,,,,,,,,,,
???????????????,AA ??:??,????????????,??????????????????(??94.21%),?????,??????,6/10,??,"????????,?????,??????,?????????2/3??;?????;?????????????,??????????????,???????????????????,18?????581?,??(??????)187?,????+???????(??????)233?;18??????192?,??????63?,????????,???????????????????,??????????",??,1222.4,73.77,489.04%,???-???,???
??????????????,AA ??:??,??????????,???????????????(??100%),?????,??????,6/10,??,"17????????????????,?????????????,????????????;??????????????,????????????????(????)?????,??????????;???????????,???????;??????(19?3??72.36%)????????????????;???????,???????????",??,360.09,50.7,1942.22%,???-???-???,???
???????????????,AA ??:??,??????????????,??????????(??100%),?????,??????,6/10,??,-,??,531.6,41,399.07%,???-???-???,???
??????????????????,AA+ ??:??,???????????????,???????????????(??100%),?????,??????,6/10,??,"??????????,????????;?????????????????,????????????????????????,????????????????,2019??????????;????????,??????,???????????????12?????????????????????????,?????????",??,936.41,55.21,1320.71%,???-????,???
???????????????,AA ??:??,??????????,???????(??100%),?????,??????,6/10,??,"????????????,?????????,??????,??????????????,??????,??????????,???????????????;?????????????????????????,???????????????????????,????,????????????????????????,?????????????,17???????????????????;??????????(70%),??????",??,926,66.3,187.38%,???-???-???,???
?????????(??)????,AA ??:??,????????????,??????????????(??100%),????,??????,6/10,??,"?????????(??)???????????????????100%??,???????????????,??????,?????????????????????????,????????????,2018??YY ratio?????573%;?????(GDP)18809.64??,????3.6%;??????2106??,????8.8%;??????3105??,??5.4%;????????,?????????
??????????????????????,?????????????,???????????,??????????,?2018???????,????????????,??????2018???????????????????????????????????,?????????????,???????????????????
2018??,??????????,?????????15.7?????87.76%,????????,???????????????????????,????????????;??????????????????????????????????,2018??????0.36,???????????
????,????????????????,???????????,???????????????????????????????????,??????????????,???????????????????????????????????,????????,???????????,???????????????????? ????, ???????????????????????????????,???????????????????????
",??,18809.64,2106.19,573.44%,???,??
??????????????????,AA ??:??,???????????????,???????????????(??100%),?????,??????,6/10,??,"?????????,???????,?????????????????????????,????????????,?????,????,??????,????????,?????????",??,-,-,-,???-???-???-??????????,????????
?????????????????,AA+ ??:??,????????????,???????(??100%),?????,??????,6/10,??,"??????????,2018?GDP?1040?,??????74.5?,2018????????????195?,???????????????4?????,????????AA? ,????????????,??????????????????,????????????????????????????,19?7???????AA+,????????????,???????????,???????;??????,?????????(19?3??49.76%),?????????????,????????,?????,?????????????",??,1050.34,74.51,261.43%,???-???-???,???
??????????????,AA ??:??,?????????????????,?????????????????(??47.78%),?????,??????,6/10,??,-,??,0,246.83,59.01%,???-???,???
????????????,AA ??:??,??????????????,???????????????(??100%),?????,??????,6/10,??,-,??,170.15,13.2,124.77%,????????-????-???,???
?????????????????,AA ??:??,??????????????,???????????????(??96.19%),???????????,??????,6/10,??,-,??,597.5,35.77,1089.53%,???-???,???
???????????????????,AA+ ??:??,???????????,??????????????????(??72.28%),???????,??????,6/10,??,"??????????????,?????,?????????????;???????????????????,???????,????????,???????????????,????????????(????)",??,5206.9,595.6,206.22%,???-???,???
????????????,AA ??:??,??????????,??????(??100%),?????,??????,6/10,??,-,??,785,56.2,337.94%,???-???-??,???
??????????????????,AA ??:??,????????????,????????????(??100%),?????,??????,6/10,??,-,??,1080,65.13,112.94%,???-???-???,???
?????????(??)????,AA ??:??,????????????,????????????????(??100%),?????,??????,6/10,??,-,??,3060.14,458.28,647.19%,????????-?????,???
????????????,AA ??:??,??????????,???????????(??)??????(??90%),?????,??????,6/10,??,"17????????????,?????????????;????????????????????,???????????????????;????????????????,???????????????,?????????????20%,??????????????????????,???????????????????,???????,18?9?????52%?",??,5466.17,340,483.05%,???-???,???
????????????,AA ??:??,???????????????,?????????????????????(??23.37%),?????,??????,6/10,??,"????????????????,??????????????????,????????????????;??????????????????,????????????;???????????,????????????????????,??????????????????????????????",??,2135.94,251.4,365.52%,???-???-???,???
?????????????????,AA ??:??,??????????????,???????????????(??100%),?????,??????,6/10,??,"???????????,?????????????,??????????,?????????????????????,16??????????,??????????;????????????,??????????????????????,?????,??????,??????????????19?3?????98?,???38%,?????????,?????????,??????,???????",??,440,35.42,69.45%,???-???-???,???
?????????????,AA ??:??,??????????????,?????????????????(??100%),?????,??????,6/10,??,"????????????????????????,???????????????????,???????????????2018?,?????GDP1066.5??,????7.8%;???????15.6:47.6:36.8;????????54.22??,????8.95%,??????30.69??,???56.60%;?????????65.01??,????190.21%?2018?????????15.40??,????????,???????;?????????????????,?????????,????4.18??,??????96.43%?2018??????287.72??,????????,???????,??????????,???????????????51.02??,?????????????????;??153.29??,???????????????51.84%?48.16%????????34.14???????74.13?????????????,???????????,???????????,??????????????,????????,????????,?????????,??????,???????????????????",??,1066.53,54.22,172.38%,???-???,???
?????????????????????,AA ??:??,??????????,????????????(??96.95%),?????,??????,6/10,??,"?????????????????????????????????????2017 ????????? 13.26 ??,?????????????????????????????,???????? 98%???????????????????????,????????????????,?????????????,?????????????????",??,509.9,36.81,424.89%,???-???-?????????,????????
???????????????,AA ??:??,???????????,??????????????????(??100%),?????,??????,6/10,??,"?????????????????,2018?GDP 1792.51?,??????94.52?,???????89.58?,18?????????307.64?,18?6??3?????(??????????????)??????297?,?????????
?????????????????,???????100%????,???????????????(????????)??????????????????????????????????????????,??????????,???????????,??????,???????????????????,????????,???????,18?9??????????????????,?????????,???????",??,1792.51,94.52,135.82%,???-???,???
??????????,AA ??:??,??????????,????????????(??99.39%),?????,??????,6/10,??,"??????????27?????????,???????????,???????,2017?GDP?665.8?,??????17.1??????????????????,?????????????????????,????????,??????(18?9??48.23%),???????(??????????)?",-,665.8,17.1,459.92%,???-???-???????????,????????
????????????,AA ??:??,??????????????,??????????(??100%),?????,??????,6/10,??,-,??,1330,155.1,287.61%,???-???-???,???
????????????,AA ??:??,?????????????????,??????????????(??54.44%),?????,??????,6/10,??,-,??,907.38,92.35,438.1%,???-???-???,???
????????????????,AA ??:??,??????????????,?????????????????(????)(??80.39%),?????,??????,6/10,??,-,??,177.91,14.33,113.24%,???-???-???????????,????????
,,,,,,,,,,,,,,
????????????????,AA ??:??,?????????????????,???????????????(??100%),???????????,??????,6/10,??,"???????????,?????????;???????,????????80%???????????????????,?????????????,?????????????8594?,??????????;????????,??????????????????????????,???????,????????,?????????,??????????",??,4872,518.55,326.98%,???-???,???
????(??)??,AA+ ??:??,???????????,????????????????(??100%),?????,??????,6/10,??,"??????????????,??????,?????????30%??,2017?GDP?1224?,????????,??????????????????????,?????????,??????,???????????????????????;??????????????,????????;????????,??????“???”,????????,??????????????,18?3???????1000?,???????????;????????????,???????;18?9???????89.7%,?????79.8%,???????",??,1576.96,105.37,1225.92%,???-???-???????????,????????
,,,,,,,,,,,,,,
?????????????,AA ??:??,?????????????????,??????????????????(??100%),?????,??????,6/10,??,"?????????,??????,????????????????????(????AA-?????),????AA??,?????????????????????????,??????????????;????????;????????,???????????,???????????",??,1236.66,88.36,141.71%,???-???,???
??????????????,AA ??:??,???????????????,????????????????(??100%),?????,??????,6/10,??,"????????????????????????,????????????????,????????????????????????????????????2017?9??,???????????????,??????????????,????????????????????????????????????????,???????????????2017?9??,???????,??????????????,????????????????",??,744.13,48.67,495.82%,???-???-????-??????????,????????
,,,,,,,,,,,,,,
???????????,AA ??:??,????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,2371.5,145.18,70.73%,???-???,???
,,,,,,,,,,,,,,
?????????????????,AA ??:??,??????????????,??????????(??100%),?????,??????,6/10,??,-,??,0,0,-,???-???-?????????,????????
?????????????,AA ??:??,??????????,?????????(??66%),?????,??????,6/10,??,"?????????????,??????,???????????????????????????,??????,???????,???????(18??62%),????????,???????",??,724.78,63.52,419.89%,???-???,???
?????????????????,AA ??:??,-,??????????????(??100%),?????,??????,6/10,??,"????????????????,????????????????????????????????,????2007??????????“??”????????????????????,2017?????GDP26??,??????6.9??,???????????????????,?????????????????????????????????????????????????2018??????,?????????????????????,??????????????51.34%,????????????? 44.39%,???11???????,??????????,??2018??????117.8??,??????9.45??,??????20.70??,?????????????????????????",??,0,12.45,946.26%,???-???-?????,????????
???????????,AA ??:??,??????????????,??????(??100%),?????,??????,6/10,??,-,??,518,18.7,490.31%,???-???-???,???
?????????????,AA ??:??,???????????????,??????????????????(??73.21%),?????,??????,6/10,??,"????????????????,??????,?????????????;???????????,?????,????????,????????????????;17?????????????,?????????,???????",??,1011.19,47.38,392.26%,???-???,???
????????????,AA ??:??,????????????,????????????????(??100%),?????,??????,6/10,??,-,??,0,0.46,29112.93%,???-???-???????????,????????
??????????????,AA ??:??,???????????????,??????(??100%),?????,??????,6/10,??,"??????????????????????????,????????????????????,????????????????????,?????????????????????2018?,????????GDP 811.79??,????9.4%,????????47.36??,????11.60%,?????????52.15??,????59.9%,??????????17%,???????????6.6:61.8:31.6?2018?????????8.02??,????100.50%,?????11.38%,????,??2013-2018????????,?2018????????7.14%?0.78?,???????????,??????,????????,??????????????2018??,??????151.45??,???????10.53,??????????????????;?????10????,????????????????????,???????????86.57%,2019?2020?2021????????5.80???5.95???5.15??,?????????????????,????????28.84??,??6?????,????????????????????,???????54.4%;???????????????,??????????????,????????????,??????????,?????,?????,??????,???????????,???????????????????",??,820,47.36,64.17%,???-???-???,???
???????????,AA ??:??,???????????????,??(??)????????(??75.4%),????,??????,6/10,??,"??????????????(???????)?????;?????????????????(?????),?????????????????????????????10-20%??????18?3????????????20.75??,???15.9??;??????????????????,?????????????????????????????????40??,?18?3??????30???18???????97.43?,??48??,???????????????????????,?????????",??,12820.4,1470,560.04%,???-???,???
?????????????,AA ??:??,??????????????,?????????(??100%),?????,??????,6/10,??,-,??,660,44.82,-,???-???-???,???
?????????????,AA ??:??,?????????????????,??????????????(??100%),?????,??????,6/10,??,"????????????2012?,???????,?????????????,??????????????,????1100??;???????????????????????,??????????,???????,17?????????,?????52%,???????;??????????,?????????",??,1330,155.1,287.61%,???-???-???,???
?????????????,AA ??:??,???????????????,?????????????????(??100%),?????,??????,6/10,??,"?????????????,???????????,?????????2017???????????91.4?,??????????359.09?,???????????????????,?????????????,??????,???????;???????,????????,18?9?????65%,????????,??????,?????????",??,781.22,48.13,614.43%,???-???,???
???????????????,AA+ ??:??,??????????,???????????????????(??100%),?????,??????,6/10,??,"???????,????????????????,GDP?????????????,????????;??????(??????)???????????????,????????,???????????????;17??,?????????????????81.5%,?????????????????1.99,??????????;???????????,?????????(55.4%),???????",??,3084,193.78,731.27%,???????-???,???
????????????????,AA+ ??:??,?????????????????,?????????(??100%),?????,??????,6/10,??,"?????????????,??????,?????????????,???????????,????????,18?????????102?,????????????????????????(???????????“????”),???????????????????????,????????????????????????,????????????????,?????????????????????,????????????????,?????????????,????????????,????????????18?????????934?,???44.88%,?????270?,?????????,????????,??????,???????",??,0,102,306.02%,???-???,???
?????????????????,AA ??:??,????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,14847.29,1528.7,375.94%,???-???,???
???????????????,AA ??:??,??????????,?????????(??100%),?????,??????,6/10,??,"??????????,??????,2018???????71.05?,???????83.93?,??????????85.27?,18????????????265??
??????????????????????????,???????????????????????????????????,??????????????????????????????????????????????????15%,??19?3??,???????????27.87??????,??????,??????????,19?3??????4.21??,????????",??,1758.38,71.05,372.58%,???-???,???
??????????????????????,AA ??:??,??????????????,????????????(??100%),?????,??????,6/10,??,-,??,-,-,-,???-???-???????,????????
???????????????,AA ??:??,??????????,??????????????????(??100%),?????,??????,6/10,??,"???????????????,???????????????????????????2018?,?????????,????????3046.03??,????8.3%???????????,???????????,????????264.69??,??5.0%,????161.35??,??0.7%,??????????????????????????2018????????????,??????????8.11%,?????????????????(??96.94%),????????????????????????,???65.65%?22.22%;????????,????59.33%?6.49%,??????,???????????????????,????????????,??????,???????????2019?3??,?????????32.43??,?????13.10??,??????????????????,??????,????????,??????,????,????????,?????????,?????????",??,3046.03,161.35,427.27%,???-???,???
